ELEVATION,INFLOW,OUTFLOW,year,month,d,p01i
447.1,5486.0,5090,2021,12,18,0.0
446.97,9016.0,6488,2021,12,19,0.0
446.62,7531.0,7410,2021,12,20,0.0
446.48,5438.0,4202,2021,12,21,0.0
446.59,5382.0,1806,2021,12,22,0.0
446.63,5182.0,1797,2021,12,23,0.0
447.01,8982.0,3297,2021,12,24,0.28
447.28,8978.0,2799,2021,12,25,0.0
447.33,8982.0,6150,2021,12,26,0.0
447.34,10500.0,5600,2021,12,27,0.0
447.45,6980.0,3302,2021,12,28,0.0
447.54,5582.0,2006,2021,12,29,0.0
447.55,5606.0,2200,2021,12,30,0.0
447.33,5625.0,4602,2021,12,31,0.0
447.24,5612.0,3888,2022,1,1,0.1
447.24,8985.0,4621,2022,1,2,0.0
447.01,5995.0,4897,2022,1,3,0.0
446.86,5973.0,4398,2022,1,4,0.0
446.72,6010.0,4297,2022,1,5,0.0
446.75,6980.0,4099,2022,1,6,0.0
446.62,7679.0,6199,2022,1,7,0.08
446.38,7776.0,6400,2022,1,8,0.0
446.48,7777.0,6097,2022,1,9,0.0
446.54,13874.0,7095,2022,1,10,0.0
446.34,6971.0,6706,2022,1,11,0.0
446.37,7977.0,4397,2022,1,12,0.0
446.58,8977.0,3599,2022,1,13,0.0
446.64,8576.0,6007,2022,1,14,0.0
446.45,69253.0,5502,2022,1,15,0.0
446.56,8380.0,5620,2022,1,16,0.0
446.74,11777.0,4996,2022,1,17,0.0
446.82,8189.0,5013,2022,1,18,0.0
446.93,8190.0,4605,2022,1,19,0.0
447.06,7889.0,2820,2022,1,20,0.0
447.1,7090.0,4816,2022,1,21,0.0
447.09,8184.0,4601,2022,1,22,0.0
447.13,8183.0,4627,2022,1,23,0.0
446.84,9568.0,8657,2022,1,24,0.0
446.61,8439.0,8198,2022,1,25,0.0
446.44,8004.0,6000,2022,1,26,0.0
446.47,8200.0,4007,2022,1,27,0.0
446.43,8605.0,6311,2022,1,28,0.0
446.38,9990.0,8006,2022,1,29,0.0
446.39,10030.0,8020,2022,1,30,0.0
446.38,11200.0,7921,2022,1,31,0.0
446.54,9665.0,7302,2022,2,1,0.0
446.77,9594.0,5800,2022,2,2,0.0
447.46,9620.0,2816,2022,2,3,0.0
447.26,8780.0,8001,2022,2,4,0.0
447.11,7805.0,7994,2022,2,5,0.0
447.07,8799.0,7977,2022,2,6,0.0
446.94,8822.0,7730,2022,2,7,0.0
446.94,66722.0,7300,2022,2,8,0.0
447.09,68096.0,6200,2022,2,9,0.0
447.46,8810.0,3000,2022,2,10,0.0
447.23,8610.0,8224,2022,2,11,0.0
447.05,8606.0,8820,2022,2,12,0.0
446.79,9790.0,10200,2022,2,13,0.0
446.58,9610.0,9600,2022,2,14,0.0
446.49,10200.0,9200,2022,2,15,0.0
446.37,9420.0,9100,2022,2,16,0.0
446.54,9100.0,5710,2022,2,17,0.0
446.65,11000.0,8300,2022,2,18,0.0
446.73,78592.0,9000,2022,2,19,0.0
446.83,11800.0,8100,2022,2,20,0.0
446.72,11200.0,9400,2022,2,21,0.0
446.73,9610.0,8000,2022,2,22,0.0
446.95,10000.0,7400,2022,2,23,0.0
447.29,9820.0,5210,2022,2,24,0.0
447.09,10800.0,10700,2022,2,25,0.0
446.89,12000.0,11200,2022,2,26,0.0
446.69,12400.0,11500,2022,2,27,0.0
446.43,74679.0,10800,2022,2,28,0.0
446.13,12000.0,11400,2022,3,1,0.0
446.31,81448.0,9100,2022,3,2,0.0
446.96,85486.0,4490,2022,3,3,0.0
446.84,13300.0,10700,2022,3,4,0.0
447.05,15500.0,10000,2022,3,5,0.0
447.03,15100.0,11200,2022,3,6,0.0
447.16,14900.0,9800,2022,3,7,0.0
447.17,14700.0,10700,2022,3,8,0.0
447.26,15500.0,10700,2022,3,9,0.0
448.21,14000.0,3510,2022,3,10,0.0
448.02,13800.0,10600,2022,3,11,0.0
447.98,15200.0,11500,2022,3,12,0.0
447.89,93348.0,12800,2022,3,13,0.0
447.66,15600.0,13100,2022,3,14,0.0
447.4,13800.0,12500,2022,3,15,0.0
447.0,13600.0,12600,2022,3,16,0.0
447.66,13800.0,5510,2022,3,17,0.0
447.49,14600.0,12400,2022,3,18,0.0
447.4,14800.0,11200,2022,3,19,0.0
447.54,95509.0,11000,2022,3,20,0.0
447.64,94162.0,11200,2022,3,21,0.0
447.69,94216.0,11300,2022,3,22,0.0
447.54,16000.0,11300,2022,3,23,0.0
448.09,13100.0,5800,2022,3,24,0.0
448.02,102066.0,12800,2022,3,25,0.0
447.88,16800.0,13400,2022,3,26,0.0
447.77,16500.0,13400,2022,3,27,0.0
447.57,16000.0,14800,2022,3,28,0.0
447.51,17200.0,13900,2022,3,29,0.37
447.66,17500.0,10700,2022,3,30,0.0
448.02,15000.0,8190,2022,3,31,0.0
447.89,102624.0,13100,2022,4,1,0.0
447.79,101493.0,12900,2022,4,2,0.0
447.66,97893.0,13000,2022,4,3,0.0
447.63,16200.0,12200,2022,4,4,0.0
447.64,16300.0,12000,2022,4,5,0.0
447.79,15900.0,11800,2022,4,6,0.0
447.94,15300.0,7000,2022,4,7,0.0
447.73,14400.0,13201,2022,4,8,0.0
447.57,16191.0,13202,2022,4,9,0.0
447.47,16603.0,13203,2022,4,10,0.0
447.28,16577.0,13000,2022,4,11,0.0
447.29,16800.0,13000,2022,4,12,0.0
447.39,17000.0,13700,2022,4,13,0.0
447.82,17200.0,6810,2022,4,14,0.0
447.68,99939.0,13300,2022,4,15,0.0
447.53,100266.0,13000,2022,4,16,0.0
447.47,98292.0,13000,2022,4,17,0.0
447.39,99924.0,12800,2022,4,18,0.0
447.28,105108.0,12700,2022,4,19,0.0
447.25,107361.0,12600,2022,4,20,0.0
447.73,112518.0,7500,2022,4,21,0.0
447.61,16200.0,13700,2022,4,22,0.0
447.48,112342.0,14400,2022,4,23,0.0
447.11,105853.0,15500,2022,4,24,0.0
446.97,104563.0,14000,2022,4,25,0.0
446.91,107299.0,13400,2022,4,26,0.0
446.82,16900.0,13500,2022,4,27,0.0
447.38,15900.0,6500,2022,4,28,0.0
447.31,16600.0,13700,2022,4,29,0.0
447.11,17100.0,14100,2022,4,30,0.0
447.01,17200.0,14000,2022,5,1,0.0
447.08,18000.0,13100,2022,5,2,0.0
447.08,17200.0,13000,2022,5,3,0.0
447.05,116337.0,12700,2022,5,4,0.0
447.56,16800.0,7620,2022,5,5,0.0
447.5,121788.0,13300,2022,5,6,0.0
447.51,126438.0,13100,2022,5,7,0.0
447.65,18000.0,12400,2022,5,8,0.0
447.85,125758.0,11800,2022,5,9,0.0
447.7,17800.0,11900,2022,5,10,0.0
447.64,12900.0,12400,2022,5,11,0.0
448.11,124141.0,8500,2022,5,12,0.0
447.95,17500.0,13500,2022,5,13,0.0
447.92,123772.0,13200,2022,5,14,0.0
447.89,124255.0,13100,2022,5,15,0.0
447.87,17800.0,13200,2022,5,16,0.0
447.8,16500.0,13000,2022,5,17,0.0
447.72,121659.0,13500,2022,5,18,0.0
448.11,122409.0,8200,2022,5,19,0.0
448.1,16800.0,13600,2022,5,20,0.0
448.14,17600.0,13200,2022,5,21,0.0
448.26,18600.0,12600,2022,5,22,0.0
448.51,18200.0,12000,2022,5,23,0.0
448.49,17000.0,11200,2022,5,24,0.0
448.46,15000.0,11200,2022,5,25,0.0
448.67,14600.0,7700,2022,5,26,0.0
448.45,14800.0,13200,2022,5,27,0.0
448.29,16600.0,13500,2022,5,28,0.0
448.31,118244.0,13000,2022,5,29,0.0
448.36,17600.0,11800,2022,5,30,0.0
448.68,16800.0,9000,2022,5,31,0.0
448.64,14000.0,11400,2022,6,1,0.0
448.8,13400.0,8020,2022,6,2,0.0
448.64,13500.0,13000,2022,6,3,0.0
448.52,15000.0,13000,2022,6,4,0.0
448.47,111577.0,12800,2022,6,5,0.0
448.69,15400.0,11000,2022,6,6,0.0
448.61,15000.0,12200,2022,6,7,0.0
448.44,13300.0,12000,2022,6,8,0.0
448.56,12400.0,8300,2022,6,9,0.0
448.52,116156.0,13000,2022,6,10,0.0
448.41,109625.0,13600,2022,6,11,0.0
448.15,107303.0,13800,2022,6,12,0.0
448.23,14600.0,10200,2022,6,13,0.0
448.23,14000.0,11400,2022,6,14,0.0
448.4,15600.0,10700,2022,6,15,0.0
448.97,15000.0,6000,2022,6,16,0.0
448.76,110054.0,13300,2022,6,17,0.0
448.6,111176.0,13200,2022,6,18,0.0
448.43,109061.0,13200,2022,6,19,0.0
448.35,14600.0,12400,2022,6,20,0.0
448.42,13800.0,9990,2022,6,21,0.0
448.68,12800.0,9190,2022,6,22,0.0
449.04,14600.0,7700,2022,6,23,0.0
449.14,14000.0,9510,2022,6,24,0.0
448.77,13200.0,13100,2022,6,25,0.0
448.39,11700.0,13400,2022,6,26,0.0
448.22,13300.0,13300,2022,6,27,0.0
448.09,14700.0,13600,2022,6,28,0.0
447.8,105468.0,13000,2022,6,29,0.0
448.31,13500.0,7210,2022,6,30,0.0
448.27,14200.0,12500,2022,7,1,0.0
448.36,15400.0,11700,2022,7,2,0.0
448.47,14600.0,11000,2022,7,3,0.0
448.48,14000.0,11500,2022,7,4,0.0
448.61,14800.0,11293,2022,7,5,0.0
448.48,11991.0,11100,2022,7,6,0.0
448.88,12000.0,6000,2022,7,7,0.0
448.6,11600.0,11800,2022,7,8,0.0
448.42,12000.0,12400,2022,7,9,0.0
448.22,13000.0,12600,2022,7,10,0.0
448.04,105089.0,12700,2022,7,11,0.0
447.81,13400.0,12731,2022,7,12,0.0
447.81,12989.0,11000,2022,7,13,0.0
448.45,13400.0,5720,2022,7,14,0.0
448.45,12800.0,10500,2022,7,15,0.0
448.45,12400.0,10900,2022,7,16,0.0
448.25,13400.0,13000,2022,7,17,0.08
448.14,93408.0,12600,2022,7,18,0.0
448.23,13500.0,11700,2022,7,19,0.0
448.36,12400.0,8090,2022,7,20,0.0
448.81,11998.0,5000,2022,7,21,0.0
448.61,11800.0,11900,2022,7,22,0.0
448.51,12000.0,11300,2022,7,23,0.04
448.41,94644.0,10900,2022,7,24,0.0
448.51,12300.0,10600,2022,7,25,0.0
448.29,109473.0,10400,2022,7,26,0.07
448.44,12000.0,8800,2022,7,27,0.81
448.87,10600.0,4900,2022,7,28,0.0
448.95,11400.0,9100,2022,7,29,0.6
448.94,10800.0,9200,2022,7,30,0.0
448.84,101799.0,9320,2022,7,31,0.0
448.81,10200.0,9110,2022,8,1,0.0
448.91,11400.0,8200,2022,8,2,0.0
448.9,8390.0,7320,2022,8,3,0.0
449.28,8610.0,3200,2022,8,4,0.17
449.28,10400.0,8210,2022,8,5,0.0
448.99,96123.0,8700,2022,8,6,0.0
448.58,7200.0,9000,2022,8,7,0.0
448.27,8000.0,9340,2022,8,8,0.0
448.21,96433.0,9220,2022,8,9,0.0
448.07,112621.0,8810,2022,8,10,0.0
448.48,114529.0,3810,2022,8,11,0.0
448.48,10300.0,8610,2022,8,12,0.0
448.44,111891.0,9000,2022,8,13,0.0
448.42,10500.0,10200,2022,8,14,0.17
448.4,10700.0,9810,2022,8,15,0.03
448.36,10800.0,9500,2022,8,16,0.0
448.34,9400.0,7510,2022,8,17,0.0
448.53,9590.0,5810,2022,8,18,0.0
448.43,9410.0,8810,2022,8,19,0.47000000000000003
448.37,9420.0,8500,2022,8,20,0.0
448.19,10000.0,8600,2022,8,21,0.0
448.37,10200.0,7400,2022,8,22,0.47
448.46,9400.0,6010,2022,8,23,0.0
448.9,9220.0,5700,2022,8,24,0.0
449.09,9410.0,5500,2022,8,25,0.0
449.1,10000.0,8010,2022,8,26,0.04
448.88,8000.0,8210,2022,8,27,0.03
448.66,8010.0,7830,2022,8,28,0.0
448.53,8060.0,8000,2022,8,29,0.0
448.3,7600.0,7790,2022,8,30,0.0
448.15,7570.0,7410,2022,8,31,0.0
448.33,9600.0,5300,2022,9,1,0.0
448.3,90413.0,8840,2022,9,2,0.0
448.34,89369.0,8700,2022,9,3,0.0
448.25,11000.0,9400,2022,9,4,0.0
448.14,10800.0,9510,2022,9,5,0.0
447.96,9390.0,8600,2022,9,6,0.0
448.03,89575.0,6000,2022,9,7,0.0
448.43,9190.0,3320,2022,9,8,0.0
448.6,9330.0,4690,2022,9,9,0.0
448.63,7890.0,5500,2022,9,10,0.0
448.49,8520.0,7000,2022,9,11,0.0
448.11,68952.0,8800,2022,9,12,0.34
447.91,8190.0,8500,2022,9,13,0.0
447.88,10000.0,6600,2022,9,14,0.0
448.33,99132.0,4200,2022,9,15,0.0
448.34,99600.0,8600,2022,9,16,0.0
448.32,89499.0,8800,2022,9,17,0.0
448.18,91419.0,9810,2022,9,18,0.0
447.94,11400.0,10600,2022,9,19,0.0
447.41,9720.0,10900,2022,9,20,0.0
447.31,9690.0,8190,2022,9,21,0.0
447.52,9790.0,5800,2022,9,22,0.0
447.25,9900.0,9800,2022,9,23,0.0
447.02,10000.0,9190,2022,9,24,0.0
447.06,11200.0,9300,2022,9,25,0.0
446.85,11600.0,8500,2022,9,26,0.0
446.96,11300.0,8120,2022,9,27,0.0
447.45,86032.0,5020,2022,9,28,0.0
447.93,94624.0,4000,2022,9,29,0.0
447.96,11800.0,8600,2022,9,30,0.0
447.88,11000.0,9200,2022,10,1,0.0
447.32,8800.0,10000,2022,10,2,0.0
447.05,9400.0,9190,2022,10,3,0.01
447.3,11800.0,6900,2022,10,4,0.0
447.5,11000.0,6200,2022,10,5,0.0
447.81,8650.0,3800,2022,10,6,0.0
447.78,9190.0,6490,2022,10,7,0.0
447.74,9200.0,7190,2022,10,8,0.0
447.41,9190.0,9221,2022,10,9,0.0
447.2,9116.0,8620,2022,10,10,0.0
447.22,75902.0,6710,2022,10,11,0.0
447.36,75608.0,6010,2022,10,12,0.0
447.76,75191.0,3800,2022,10,13,0.0
447.7,10100.0,7200,2022,10,14,0.0
447.65,9900.0,7410,2022,10,15,0.03
447.86,9780.0,5500,2022,10,16,0.26
448.13,72765.0,5000,2022,10,17,0.0
448.42,9690.0,4600,2022,10,18,0.0
448.75,9480.0,4000,2022,10,19,0.0
448.92,9000.0,4410,2022,10,20,0.0
448.91,8610.0,6313,2022,10,21,0.0
448.9,9409.0,6500,2022,10,22,0.0
448.81,8590.0,6820,2022,10,23,0.0
448.62,7990.0,6013,2022,10,24,0.0
448.53,7495.0,5110,2022,10,25,0.0
448.54,7490.0,5010,2022,10,26,0.0
448.7,7590.0,3000,2022,10,27,0.0
448.29,5420.0,7000,2022,10,28,0.0
447.86,5390.0,7020,2022,10,29,0.0
447.4,6410.0,7220,2022,10,30,0.0
447.14,6400.0,6700,2022,10,31,0.0
447.03,7590.0,6300,2022,11,1,0.0
447.18,43761.0,5700,2022,11,2,0.0
447.62,43620.0,3000,2022,11,3,0.0
447.73,43317.0,6210,2022,11,4,0.0
447.78,10200.0,6320,2022,11,5,0.0
447.69,41040.0,7010,2022,11,6,0.0
447.64,9390.0,6600,2022,11,7,0.0
447.45,8590.0,6750,2022,11,8,0.0
447.43,8020.0,6710,2022,11,9,0.1
447.7,7990.0,2990,2022,11,10,0.0
447.53,8550.0,6700,2022,11,11,0.0
447.44,8570.0,6320,2022,11,12,0.0
447.19,8600.0,6733,2022,11,13,0.0
447.07,8562.0,6614,2022,11,14,0.0
447.04,8293.0,6714,2022,11,15,0.0
446.97,8282.0,5603,2022,11,16,0.0
447.31,8591.0,2317,2022,11,17,0.0
447.4,8565.0,5800,2022,11,18,0.0
447.23,8070.0,6400,2022,11,19,0.0
446.7,8060.0,8300,2022,11,20,0.0
446.96,8080.0,2800,2022,11,21,0.0
446.87,7780.0,6500,2022,11,22,0.0
446.85,8290.0,6000,2022,11,23,0.0
447.12,8500.0,2010,2022,11,24,0.0
447.16,37482.0,5000,2022,11,25,0.0
447.17,38130.0,5610,2022,11,26,0.0
447.16,37476.0,4600,2022,11,27,0.0
447.09,8610.0,5900,2022,11,28,0.0
447.14,8500.0,5800,2022,11,29,0.0
447.09,8300.0,5900,2022,11,30,0.0
447.3,38244.0,3390,2022,12,1,0.0
447.19,7800.0,5920,2022,12,2,0.0
447.2,7790.0,5610,2022,12,3,0.0
447.09,7810.0,5400,2022,12,4,0.0
446.98,7800.0,5400,2022,12,5,0.0
446.87,39666.0,5010,2022,12,6,0.0
447.02,39072.0,3400,2022,12,7,0.0
447.26,6990.0,2000,2022,12,8,0.0
447.26,39284.0,4200,2022,12,9,0.0
447.23,7190.0,4900,2022,12,10,0.0
447.12,7180.0,5000,2022,12,11,0.0
447.15,7190.0,4600,2022,12,12,0.35
447.14,6590.0,4200,2022,12,13,0.08
447.22,6600.0,3300,2022,12,14,0.0
447.43,6220.0,1900,2022,12,15,0.0
447.37,37964.0,4200,2022,12,16,0.0
447.27,6200.0,4500,2022,12,17,0.0
447.12,7400.0,5600,2022,12,18,0.0
446.89,6720.0,6500,2022,12,19,0.0
446.56,6710.0,6900,2022,12,20,0.0
446.61,5990.0,3500,2022,12,21,0.0
446.79,6000.0,1800,2022,12,22,0.0
446.74,6010.0,3810,2022,12,23,0.0
446.79,7400.0,4400,2022,12,24,0.0
446.57,7420.0,5800,2022,12,25,0.0
446.38,7200.0,6510,2022,12,26,0.0
446.12,8610.0,7800,2022,12,27,0.0
446.32,9360.0,6000,2022,12,28,0.11
446.84,9620.0,1810,2022,12,29,0.0
447.02,7200.0,2600,2022,12,30,0.0
447.06,6000.0,3800,2022,12,31,0.0
447.15,5500.0,3070,2023,1,1,0.66
447.13,5480.0,2784,2023,1,2,0.0
447.27,5495.0,2300,2023,1,3,0.0
447.44,5090.0,1790,2023,1,4,0.0
447.61,34622.0,1800,2023,1,5,0.0
447.52,5100.0,4000,2023,1,6,0.0
447.43,5110.0,4190,2023,1,7,0.0
447.38,5490.0,4510,2023,1,8,0.0
447.42,5500.0,3600,2023,1,9,0.0
447.46,5530.0,3290,2023,1,10,0.0
447.62,5510.0,2700,2023,1,11,0.0
447.86,37484.0,1790,2023,1,12,0.0
447.81,5500.0,4310,2023,1,13,0.060000000000000005
447.81,7170.0,4930,2023,1,14,0.0
447.86,6420.0,5310,2023,1,15,0.74
448.09,6410.0,4500,2023,1,16,0.03
448.37,10000.0,3940,2023,1,17,0.0
448.42,6000.0,3500,2023,1,18,0.0
448.5,5000.0,2028,2023,1,19,0.0
448.43,4981.0,5020,2023,1,20,0.0
448.39,5510.0,4690,2023,1,21,
448.35,5750.0,5510,2023,1,22,
448.12,5290.0,5802,2023,1,23,
447.89,5283.0,6700,2023,1,24,
447.66,5980.0,7000,2023,1,25,
447.6,32660.0,3810,2023,1,26,
447.52,32769.0,5800,2023,1,27,
447.51,5280.0,5200,2023,1,28,
447.27,5510.0,5800,2023,1,29,
447.19,5290.0,6000,2023,1,30,
447.14,23452.0,5696,2023,1,31,0.0
446.92,5080.0,5400,2023,2,1,0.0
447.22,6680.0,3500,2023,2,2,0.0
447.29,7500.0,6300,2023,2,3,0.0
447.27,36553.0,6300,2023,2,4,0.0
447.32,35522.0,6110,2023,2,5,0.0
447.33,7490.0,7100,2023,2,6,0.0
447.23,6480.0,6810,2023,2,7,0.0
447.4,6390.0,5400,2023,2,8,0.0
447.83,7420.0,3117,2023,2,9,0.0
447.74,6414.0,7210,2023,2,10,0.0
447.62,6390.0,7100,2023,2,11,0.0
447.39,6400.0,7710,2023,2,12,0.0
447.32,6410.0,7000,2023,2,13,0.0
447.39,6900.0,5800,2023,2,14,0.0
447.43,6910.0,5810,2023,2,15,0.0
447.58,6510.0,4000,2023,2,16,0.0
447.4,6490.0,7390,2023,2,17,0.0
447.18,6500.0,7690,2023,2,18,0.0
447.04,8790.0,8490,2023,2,19,0.0
447.12,9000.0,8300,2023,2,20,0.0
447.11,37280.0,7000,2023,2,21,0.0
447.35,10000.0,6810,2023,2,22,0.08
447.78,9980.0,3700,2023,2,23,0.0
447.74,9990.0,8390,2023,2,24,0.0
447.66,10000.0,8390,2023,2,25,0.0
447.66,9990.0,8200,2023,2,26,0.63
447.55,10000.0,8800,2023,2,27,0.0
447.47,9990.0,8800,2023,2,28,0.0
447.55,10000.0,8710,2023,3,1,0.56
447.96,9810.0,4401,2023,3,2,0.34
447.93,11400.0,8804,2023,3,3,0.0
448.01,11400.0,8805,2023,3,4,0.0
448.37,11400.0,8702,2023,3,5,0.0
448.17,14000.0,8709,2023,3,6,0.0
448.08,11000.0,9202,2023,3,7,0.0
447.85,11000.0,9603,2023,3,8,0.0
447.98,11508.0,6799,2023,3,9,0.0
447.62,11500.0,11598,2023,3,10,0.0
447.28,12000.0,11597,2023,3,11,0.0
446.98,12000.0,11102,2023,3,12,0.0
447.0,13600.0,9800,2023,3,13,0.0
447.11,14491.0,9294,2023,3,14,0.13
447.35,14497.0,8502,2023,3,15,0.27
448.09,14089.0,5409,2023,3,16,0.15
448.05,14092.0,10518,2023,3,17,0.0
448.03,14079.0,10207,2023,3,18,0.0
447.87,13996.0,10001,2023,3,19,0.0
447.69,9492.0,7903,2023,3,20,0.0
447.34,8130.0,7899,2023,3,21,0.09
447.55,8997.0,8810,2023,3,22,0.0
447.89,6496.0,6502,2023,3,23,0.0
447.59,7009.0,11696,2023,3,24,0.0
447.51,9502.0,10600,2023,3,25,0.0
447.58,10491.0,10488,2023,3,26,0.0
447.84,13294.0,8007,2023,3,27,0.0
448.14,12384.0,7807,2023,3,28,0.0
448.21,10989.0,10512,2023,3,29,0.0
448.48,9580.0,6012,2023,3,30,0.0
448.31,9965.0,10934,2023,3,31,0.12
448.26,13582.0,11109,2023,4,1,0.0
448.31,14763.0,10807,2023,4,2,0.0
448.46,14793.0,9995,2023,4,3,0.0
448.34,11590.0,9797,2023,4,4,0.0
448.2,10798.0,9606,2023,4,5,0.0
448.37,11301.0,6394,2023,4,6,0.0
448.02,11507.0,10700,2023,4,7,0.0
447.92,10500.0,10600,2023,4,8,0.0
447.67,12300.0,10700,2023,4,9,0.0
447.63,12300.0,10502,2023,4,10,0.0
447.54,13187.0,11387,2023,4,11,0.0
447.31,13708.0,12500,2023,4,12,0.0
447.41,13708.0,9525,2023,4,13,0.0
447.21,13295.0,12822,2023,4,14,0.0
447.07,13299.0,13002,2023,4,15,0.0
446.95,14894.0,12946,2023,4,16,0.0
447.12,16124.0,11803,2023,4,17,0.0
447.3,15606.0,11200,2023,4,18,0.0
447.36,15280.0,12005,2023,4,19,0.0
447.72,15288.0,8804,2023,4,20,0.0
447.63,15270.0,13015,2023,4,21,0.0
447.66,15309.0,11798,2023,4,22,0.0
447.65,15326.0,11602,2023,4,23,0.0
447.67,15294.0,12597,2023,4,24,0.0
447.74,15093.0,12646,2023,4,25,0.0
447.6,15249.0,12296,2023,4,26,0.0
447.97,14705.0,7710,2023,4,27,0.0
447.7,14502.0,13499,2023,4,28,0.0
447.73,15097.0,12500,2023,4,29,0.0
447.68,16589.0,12600,2023,4,30,0.0
447.88,16489.0,11400,2023,5,1,0.0
447.76,15701.0,12002,2023,5,2,0.0
447.9,14526.0,9997,2023,5,3,0.0
448.4,14494.0,6001,2023,5,4,0.0
448.39,15002.0,11404,2023,5,5,0.0
448.45,15201.0,10406,2023,5,6,0.0
448.25,13887.0,11402,2023,5,7,0.0
448.47,13634.0,9310,2023,5,8,0.0
448.48,13383.0,9002,2023,5,9,0.0
448.41,13062.0,10787,2023,5,10,0.0
448.59,11468.0,6500,2023,5,11,0.0
448.35,13056.0,11717,2023,5,12,0.0
448.16,13041.0,11004,2023,5,13,0.0
447.88,13017.0,10515,2023,5,14,0.0
448.0,14203.0,10212,2023,5,15,0.0
447.92,14699.0,10802,2023,5,16,0.0
447.58,13018.0,12490,2023,5,17,0.0
447.48,12988.0,9057,2023,5,18,0.0
447.07,12990.0,13333,2023,5,19,0.0
447.14,15589.0,13006,2023,5,20,0.0
447.4,18019.0,10629,2023,5,21,0.0
447.59,17052.0,11242,2023,5,22,0.0
447.67,16847.0,10217,2023,5,23,0.0
447.74,13613.0,9620,2023,5,24,0.0
448.07,13442.0,6719,2023,5,25,0.0
447.7,13384.0,12306,2023,5,26,0.0
447.4,13781.0,12923,2023,5,27,0.0
447.09,14183.0,13086,2023,5,28,0.0
446.77,13003.0,12093,2023,5,29,0.0
446.42,11389.0,11100,2023,5,30,0.0
446.26,11600.0,9999,2023,5,31,0.0
446.73,13579.0,7512,2023,6,1,0.0
446.94,17310.0,12408,2023,6,2,0.0
447.1,16913.0,12009,2023,6,3,0.0
447.15,14897.0,11505,2023,6,4,0.0
447.12,14283.0,11505,2023,6,5,0.0
447.11,13890.0,11004,2023,6,6,0.0
447.32,13890.0,8991,2023,6,7,0.0
447.65,10484.0,6401,2023,6,8,0.0
447.82,15403.0,11117,2023,6,9,0.0
447.88,14841.0,11220,2023,6,10,0.0
447.77,15121.0,12532,2023,6,11,0.0
448.16,15498.0,9995,2023,6,12,0.0
448.09,13429.0,11291,2023,6,13,0.0
448.01,13761.0,11683,2023,6,14,0.0
448.55,13830.0,5511,2023,6,15,0.0
448.45,13611.0,11607,2023,6,16,0.0
448.32,12500.0,11006,2023,6,17,0.0
448.14,12595.0,11007,2023,6,18,0.0
448.07,13018.0,12103,2023,6,19,0.0
448.01,12534.0,12602,2023,6,20,0.0
447.74,12525.0,12990,2023,6,21,0.0
448.28,12521.0,6898,2023,6,22,0.0
448.12,13010.0,12700,2023,6,23,0.0
448.04,13000.0,11200,2023,6,24,0.0
447.94,13400.0,11000,2023,6,25,0.0
447.84,14000.0,12000,2023,6,26,0.0
447.8,14000.0,12000,2023,6,27,0.0
447.85,13393.0,11003,2023,6,28,0.0
448.34,13400.0,6201,2023,6,29,0.0
448.25,12970.0,11400,2023,6,30,0.0
448.32,12980.0,10916,2023,7,1,0.0
448.24,12840.0,11795,2023,7,2,0.0
448.26,12966.0,11318,2023,7,3,0.0
448.27,13070.0,10506,2023,7,4,0.0
448.34,13063.0,10101,2023,7,5,0.0
448.66,11449.0,6196,2023,7,6,0.0
448.51,10981.0,10999,2023,7,7,0.0
448.24,10979.0,11206,2023,7,8,0.0
448.04,12193.0,11702,2023,7,9,0.0
448.0,12194.0,10100,2023,7,10,0.0
447.95,11000.0,10096,2023,7,11,0.0
447.81,11374.0,11581,2023,7,12,0.0
448.1,11166.0,6702,2023,7,13,0.0
447.9,11314.0,11798,2023,7,14,0.0
447.69,11511.0,11995,2023,7,15,0.0
447.61,11987.0,11007,2023,7,16,0.0
447.65,12044.0,10212,2023,7,17,0.0
447.72,12624.0,10208,2023,7,18,0.0
447.76,11569.0,10203,2023,7,19,0.0
447.91,11614.0,7831,2023,7,20,0.0
447.85,11567.0,11000,2023,7,21,0.0
447.77,12500.0,10800,2023,7,22,0.0
447.82,13600.0,11600,2023,7,23,0.0
447.95,13800.0,12009,2023,7,24,0.0
447.7,13438.0,12011,2023,7,25,0.0
447.42,8875.0,12499,2023,7,26,0.0
447.88,12601.0,5020,2023,7,27,0.0
448.03,12700.0,9793,2023,7,28,0.0
448.16,12050.0,9302,2023,7,29,0.0
448.39,12796.0,9540,2023,7,30,0.0
448.36,12400.0,9490,2023,7,31,0.0
448.33,9040.0,8490,2023,8,1,0.0
448.32,8140.0,7989,2023,8,2,0.0
448.36,11011.0,7811,2023,8,3,0.0
448.24,10771.0,10221,2023,8,4,0.0
448.18,11453.0,10009,2023,8,5,0.0
448.16,11241.0,9396,2023,8,6,0.0
448.21,11130.0,9321,2023,8,7,0.0
448.03,9227.0,9396,2023,8,8,0.0
447.94,9212.0,8583,2023,8,9,0.0
448.16,10493.0,6805,2023,8,10,0.0
448.02,10528.0,10714,2023,8,11,0.04
447.79,10333.0,11403,2023,8,12,0.0
447.81,11041.0,10098,2023,8,13,0.0
447.86,11540.0,9295,2023,8,14,0.0
447.8,10552.0,9213,2023,8,15,0.0
447.92,9041.0,6304,2023,8,16,0.0
448.36,9554.0,3096,2023,8,17,0.0
